covariate_mode,meal_type,model,quantile_tau,treat_offset,minutes,n_obs,ACME,ACME_lower,ACME_upper,ACME_p,ADE,ADE_lower,ADE_upper,ADE_p,total_effect,total_lower,total_upper,total_p,prop_mediated,m_resid_skew,m_resid_kurt,m_shapiro_p,y_resid_skew,y_resid_kurt,y_shapiro_p
pca,Snack,qr,0.75,15.0,85.0,39.0,8.945568936377772,-45.79134604664945,65.97841479954484,0.734,-9.905302876853971,-41.00268491168383,24.012069018577147,0.516,-0.9597339404762032,-30.24629501225967,29.430193261321484,0.93,-9.320884214993102,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3982614878317561,-0.2805752846029117,0.447298161052116
pca,Snack,qr,0.95,15.0,85.0,39.0,3.129061592428792,-84.05324181041205,91.92586280862702,0.938,-10.871708886598638,-58.82247139787882,36.56657089334961,0.67,-7.742647294169846,-62.099834783900704,49.01316266063561,0.742,-0.4041332987988425,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.4828592576590235,-0.452630090198943,0.1792604706586724
pca,Snack,qr,0.5,15.0,85.0,39.0,-1.943364861345652,-41.9110425321184,39.433692186138195,0.908,15.601098266369888,-4.326644703729095,37.83489699626716,0.126,13.657733405024237,-18.990450380655464,46.06014764834086,0.37,-0.1422904374916815,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.0635518490248388,0.1421500294758262,0.2097801174292841
pca,Snack,qr,0.25,15.0,90.0,39.0,15.435043240427284,-6.138715705105774,39.59436807564203,0.158,-6.10989645286605,-35.86489946753437,25.591823999499702,0.684,9.325146787561234,-25.031724156205517,45.37709204071033,0.62,1.6552064639900372,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.0225062998055671,-0.563282494371153,0.1217451903043564
pca,Snack,qr,0.5,15.0,90.0,39.0,1.320715216623621,-37.52039042793321,37.63616742587254,0.94,10.663594895115446,-9.569998910866934,31.037458894892012,0.318,11.984310111739068,-20.123424176302805,41.87195120654177,0.43,0.1102036916860097,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.0293842950931099,0.1590241690183407,0.3115860936676936
pca,Snack,qr,0.75,15.0,90.0,39.0,4.85902895531893,-27.452420005873435,38.25596493411161,0.736,-6.525767517098388,-24.502370907467043,11.793517931041748,0.492,-1.666738561779458,-21.951331537057133,19.716558893398243,0.888,-2.915291616059624,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2251931929632901,0.0149955734969671,0.4340101803929302
pca,Snack,qr,0.95,15.0,90.0,39.0,5.74242713935266,-85.64623930404956,98.5310785810905,0.902,-14.365885157868297,-62.43624855203163,34.06296146201281,0.562,-8.623458018515636,-73.02968879620988,60.9275222217469,0.742,-0.6659077051251314,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3672808860838879,-0.4283762091692025,0.3472991159154056
pca,Snack,qr,0.25,15.0,95.0,39.0,15.750022596067447,-9.764549827811258,47.111858749118035,0.268,-7.250866694233554,-39.33365453987664,26.304318535870426,0.678,8.499155901833895,-28.579495070804946,50.603216272875414,0.698,1.85312786092899,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0061331384286079,-0.4087305721031038,0.1622322472374884
pca,Snack,qr,0.5,15.0,95.0,39.0,3.015334253371262,-8.69902984594543,15.746384619497348,0.612,3.559456980347927,-14.60248876157464,22.880324450915463,0.722,6.574791233719188,-6.979901540749894,21.10128873127523,0.332,0.4586205319960503,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0471692602230017,0.4108837008809258,0.44389898720134
pca,Snack,qr,0.75,15.0,95.0,39.0,10.926907305274586,-27.254931934740007,54.60497430798823,0.574,-18.46648854525187,-42.250579547554885,5.431261026525898,0.132,-7.539581239977288,-27.58447946225451,15.511543073475286,0.448,-1.4492724406677395,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2767079800435473,-0.0130168065439146,0.1552582398101388
pca,Snack,qr,0.95,15.0,95.0,39.0,5.117283905055601,-83.58781949702534,99.2519735954161,0.906,-16.364596193432327,-70.24185675877185,37.86889040880821,0.554,-11.247312288376726,-64.15781297757341,43.52682742187543,0.646,-0.4549783782872232,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3262832260939561,-0.3411875133592028,0.3485922551415334
pca,Snack,qr,0.5,15.0,100.0,39.0,1.7095456236227584,-14.538971745363844,18.32078096041693,0.838,1.207936335914334,-19.88194995207026,23.158100802825683,0.916,2.9174819595370924,-12.59211440242592,18.939843374894313,0.722,0.5859661335811676,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.149139731310984,0.3941257349450953,0.5674477035218146
pca,Snack,qr,0.75,15.0,100.0,39.0,9.025762594682469,-29.6503548552411,48.73813455542369,0.618,-17.88611482232119,-40.65837641585131,3.8757809253594337,0.11,-8.860352227638725,-37.08030146355931,21.974794483844665,0.532,-1.0186685994861204,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3849582214019529,-0.1012932599691551,0.243825978996941
pca,Snack,qr,0.95,15.0,100.0,39.0,5.3338427220999005,-92.01285203255456,107.469066328038,0.926,-13.471901382802356,-71.96565507660094,42.463376315833855,0.658,-8.138058660702455,-56.71335882899329,43.05442188267241,0.652,-0.6554195471527232,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3542820841945204,-0.4806740032908068,0.2203092568831845
pca,Snack,qr,0.25,15.0,100.0,39.0,16.10076170439705,-6.807792765933935,41.70323877158767,0.188,-7.65026197128411,-39.7029255079749,23.7974204218722,0.666,8.45049973311294,-27.07216057604218,43.29928550730384,0.628,1.905302906679811,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.096151496850656,-0.4788641614508746,0.1305233418675876
pca,Snack,qr,0.25,15.0,105.0,39.0,16.463161854781347,-8.156071705211236,44.15990161097864,0.184,-8.980604235228695,-51.05592305413461,31.266937145371564,0.666,7.482557619552653,-24.4138742135098,37.67928978374665,0.63,2.2002051560233227,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1328236220911207,-0.2230636015437235,0.166576445052673
pca,Snack,qr,0.5,15.0,105.0,39.0,1.8880900216635776,-27.184973128215088,33.70616066496974,0.926,1.1084323832216,-17.193908093202623,19.49441572006952,0.888,2.9965224048851775,-23.308505511001783,30.670476891260833,0.818,0.6300937441967588,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.062276800276656,0.5558586832465426,0.2824081227618867
pca,Snack,qr,0.75,15.0,105.0,39.0,7.729049893713889,-23.547114290002867,40.432725505521326,0.67,-12.957126337964327,-35.929181135105516,9.833855146050793,0.278,-5.228076444250441,-29.033295397283116,19.96318853238727,0.644,-1.478373542570114,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3384759124612395,0.080124857982478,0.6498065355320283
pca,Snack,qr,0.95,15.0,105.0,39.0,9.361241810335391,-171.04390294067588,186.42484016453557,0.876,-13.795202165687831,-107.1225723723988,84.29387557898629,0.766,-4.433960355352441,-89.90711855440222,80.2512217991136,0.888,-2.1112597001538367,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3100423289872354,-0.7909842620512735,0.1034735595041805
pca,Snack,qr,0.25,15.0,110.0,39.0,11.25279131348245,-24.235721868073067,45.73648561294206,0.516,-3.714098165752232,-37.59703897667435,30.850088498629244,0.828,7.5386931477302195,-15.364947807616227,30.376111651232815,0.546,1.4926713546989887,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0636823515490344,-0.0354307937130644,0.6158481584671409
pca,Snack,qr,0.75,15.0,110.0,39.0,9.38315053943141,-19.628261428127907,38.89312085298112,0.508,-17.67814261610673,-41.27684002677314,7.066165634232808,0.138,-8.294992076675321,-35.11153715598461,19.758468482221545,0.52,-1.1311825801275786,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2076673017020487,-0.1736683256883089,0.5288871569641604
pca,Snack,qr,0.95,15.0,110.0,39.0,2.954053411430098,-92.73140713871928,100.8662675726674,0.956,-6.694059662492112,-62.24346375051787,48.23753236127098,0.818,-3.7400062510620136,-50.7515134222175,42.93092361417443,0.834,-0.7898525331585379,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2748442560579416,-1.0847837372423303,0.0546300496636645
pca,Snack,qr,0.5,15.0,110.0,39.0,1.2764416277774664,-37.85123465126838,41.44547636122989,0.956,1.4807517464395956,-18.987151706904097,23.255808983487555,0.874,2.7571933742170622,-23.194294424793476,28.675359062512392,0.8,0.4629496210580178,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.1124629286763853,0.4823657641677634,0.2816631056546049
pca,Snack,qr,0.25,15.0,115.0,39.0,6.29869602776469,-27.318161059636218,36.80786305580138,0.64,-1.1221406682088035,-28.022859822832665,29.177951011005103,0.906,5.176555359555887,-16.785233710536136,28.888438935340194,0.638,1.216773624595232,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.1230669179548487,0.0848339295188513,0.6079999519913034
pca,Snack,qr,0.5,15.0,115.0,39.0,1.4241564174016164,-43.63836829502271,43.57081265327911,0.968,2.0503688225326697,-21.379461851253296,26.202385674273216,0.872,3.474525239934286,-24.039066655745213,32.449603914917425,0.79,0.4098851840341075,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3131579864526054,0.5306706914447958,0.1179691594590396
pca,Snack,qr,0.75,15.0,115.0,39.0,11.292059586539676,-75.6068661616243,95.97263166238498,0.784,-20.705423306700094,-66.8228221986475,27.90755702425673,0.354,-9.413363720160422,-57.58103754162375,39.59555054382184,0.628,-1.199577528525291,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.088221221919651,-0.2805349483810095,0.2499542317529957
pca,Snack,qr,0.95,15.0,115.0,39.0,-3.445006138076779,-31.3899742614009,20.27537746765805,0.84,-1.5579853597001665,-9.062253494787027,6.65184154264573,0.712,-5.002991497776946,-33.50014577749384,17.959056053607096,0.7,0.6885892449762409,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2592700326045993,-1.1897813031928484,0.0081302514665115
pca,Snack,qr,0.25,15.0,120.0,39.0,6.730461098739594,-16.5413373144356,31.16144375373309,0.602,-3.1167311533109077,-42.307251785412824,34.789486950599176,0.864,3.613729945428686,-23.946312566702712,31.49713957738514,0.82,1.862469304673285,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.2206692566501124,0.1995834573331217,0.330301569784573
pca,Snack,qr,0.5,15.0,120.0,39.0,-0.4594008525383571,-43.25590800312694,45.05406286152627,0.962,5.193757061217791,-21.7410143354801,31.528583554290535,0.678,4.734356208679434,-30.732287133412463,39.3420102354423,0.794,-0.0970355487185656,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3757974008616542,0.6069833174654131,0.0508628178026571
pca,Snack,qr,0.75,15.0,120.0,39.0,10.666443831217029,3.684569840143632,19.495144788347645,0.0,-19.536313636837665,-36.64511004563609,-3.427605653941173,0.024,-8.869869805620636,-24.608680356035663,4.526091683275975,0.236,-1.2025479589855923,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0530524249797685,-0.162192014136608,0.1752211826025451
pca,Snack,qr,0.95,15.0,120.0,39.0,3.823052874157389,-8.889453143856882,17.411585831764874,0.542,-12.174753674757838,-64.66539971397734,36.76061188840289,0.674,-8.35170080060045,-55.055712702346504,35.64808501327377,0.726,-0.4577574036036502,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2412347011850336,-1.2404272453904064,0.0104964775694824
pca,Snack,qr,0.25,15.0,125.0,39.0,4.671955014371201,-20.23835929826167,32.18114443809317,0.742,-2.4611476623196,-44.677380170229775,37.81706635280749,0.926,2.2108073520516007,-26.63832990118363,29.927446453317177,0.898,2.11323479182195,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3666605536945923,0.3898159144236932,0.1111288238332502
pca,Snack,qr,0.5,15.0,125.0,39.0,-0.2748934354132978,-43.4856581509972,41.30868268160294,0.988,3.8942167462781097,-19.599297210913303,28.366058874460457,0.754,3.619323310864812,-21.063918403212863,28.519340469776836,0.716,-0.0759516107853912,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.4523290031614339,0.6640361290054089,0.0308760578383446
pca,Snack,qr,0.75,15.0,125.0,39.0,8.672541483002451,-33.700704366090065,55.16696759098055,0.68,-17.279612386499245,-43.291133809080826,7.776512838215155,0.184,-8.607070903496794,-33.67728656077341,20.428168089363655,0.448,-1.007606603946885,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0093017109120849,-0.0641614756896107,0.2903252835961775
pca,Snack,qr,0.95,15.0,125.0,39.0,7.109092169751092,-45.07952582525577,58.8234366164978,0.792,-13.486422007702862,-49.881961009689554,23.09371583087562,0.46,-6.37732983795177,-62.78967240074333,51.69293602243835,0.802,-1.114744313120606,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2493999561009163,-1.2678232902601008,0.0107416646389011
pca,Snack,qr,0.25,15.0,130.0,39.0,1.7530342202751563,-21.477242491367313,27.173645989324747,0.91,-0.1403798926485052,-28.642294662224312,26.487742963199302,0.98,1.6126543276266514,-14.813907472260054,16.451672319856954,0.808,1.0870489665662588,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.5982786507733883,0.6237829773484087,0.0250849130744392
pca,Snack,qr,0.5,15.0,130.0,39.0,0.8935774922552004,-45.22759966454424,45.24380797223218,0.962,1.1951609395207872,-23.396965982333796,27.471943550941553,0.934,2.0887384317759876,-22.812561473864804,26.73925077204446,0.86,0.4278072728787874,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.5791765642572009,0.7330864321585535,0.0301617279008472
pca,Snack,qr,0.75,15.0,130.0,39.0,4.8015665935214304,-41.82712283127747,54.45364938165117,0.854,-11.359166605555922,-46.079684467848345,19.83276687549691,0.538,-6.557600012034492,-38.23738979598562,22.685363107375892,0.688,-0.7322140088919127,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3161978908846147,0.4075793726217749,0.3631295673205735
pca,Snack,qr,0.95,15.0,130.0,39.0,7.092063710922842,1.038265677061119,14.26289123540558,0.02,-9.076828392488656,-13.480972353182782,-4.892367430086969,0.0,-1.984764681565815,-8.744893609459952,5.75316991230617,0.574,-3.573251668972561,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3400779991944942,-1.119321201627153,0.0177855174438652
pca,Snack,qr,0.25,15.0,135.0,39.0,-0.9933291618383572,-50.48852438309275,45.802996351263126,0.976,2.953185871427946,-29.766747346563076,35.156011760706825,0.868,1.9598567095895896,-32.70419498013908,37.25486789346144,0.912,-0.5068376463330162,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8071723264569458,0.8391309756756771,0.006026540421751
pca,Snack,qr,0.5,15.0,135.0,39.0,0.9189455286551323,-48.476197230100965,51.48949969562594,0.976,-1.831666219453843,-30.23326216211843,25.382356219259947,0.894,-0.9127206907987102,-31.75486926191961,30.758706952161027,0.976,-1.0068200906577178,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7377208200607094,0.8875283296642889,0.0200994097979488
pca,Snack,qr,0.75,15.0,135.0,39.0,6.639024722882625,-63.78499891199267,71.29939041726472,0.834,-15.962001547599638,-57.292539328701515,25.03224131253979,0.462,-9.322976824717012,-50.18322750452994,32.723891872550034,0.654,-0.7121142578925316,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3710934648708162,0.4143808115389489,0.4039963508365833
pca,Snack,qr,0.95,15.0,135.0,39.0,9.385195843622158,1.7013863672802925,18.896479936220437,0.012,-11.209947514014363,-17.059548409853424,-5.468445956181098,0.0,-1.8247516703922044,-10.294532812431674,7.412507765420272,0.676,-5.143272915379737,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3567351853037875,-1.0465592652061115,0.0206614766353903
pca,Snack,qr,0.25,15.0,140.0,39.0,1.25035058146682,-69.51481603849564,69.98401191971296,0.956,0.1360674108902234,-42.666903653839654,42.90183790829263,0.984,1.3864179923570434,-42.986390059231255,46.61117980906426,0.932,0.9018568630526096,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8831673544232005,0.8904431316236052,0.0042969853859882
pca,Snack,qr,0.5,15.0,140.0,39.0,1.4325115223663534,-49.630389958014135,49.32639035830471,0.944,-4.501940410022519,-32.48697561922145,22.85202671361521,0.756,-3.069428887656166,-26.63454527811087,22.182669173010943,0.696,-0.4667029518511593,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.786533245816108,0.8287833461239744,0.0175223758880679
pca,Snack,qr,0.75,15.0,140.0,39.0,1.435970313163393,-63.19822899719036,64.18182657783788,0.936,-10.883549557575993,-46.6296503391582,28.15527321984468,0.56,-9.447579244412598,-52.954392611808835,33.517283616640775,0.654,-0.1519934658407487,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.555762117381654,0.5410384820922358,0.1598324986816311
pca,Snack,qr,0.95,15.0,140.0,39.0,3.667786871060488,0.6871541312603081,7.531590311704473,0.012,-4.144251960154035,-6.278756371040212,-1.8975404985826976,0.0,-0.4764650890935471,-3.682777418990342,3.5309317114668306,0.758,-7.69791314204842,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.349837724998249,-1.0922936797182292,0.0186492058570568
pca,Snack,qr,0.25,15.0,145.0,39.0,2.6614113672721085,-16.61898531260391,24.85006323309357,0.816,-0.1710156895804301,-23.287902835157336,24.44521012309742,0.962,2.4903956776916782,-23.37703555052668,28.153819144486132,0.836,1.0686700876942343,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.9134115226123388,0.8749991920108946,0.0058078409079291
pca,Snack,qr,0.5,15.0,145.0,39.0,1.805310656572058,-40.49702497381881,48.693434538565455,0.94,-5.03803794867799,-32.42539465296341,19.974552274088065,0.748,-3.2327272921059316,-24.516271719247715,21.64149086593084,0.738,-0.5584481750070556,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.9183686583852247,1.056706874342808,0.005139332396057
pca,Snack,qr,0.75,15.0,145.0,39.0,1.9516459413750955,-23.964087200081902,27.045822698415773,0.882,-14.07030288261563,-42.603690483500365,13.646223587482986,0.306,-12.118656941240534,-37.22684855300644,13.204842726365644,0.316,-0.1610447387724562,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.6403234701717637,0.5944160216068415,0.1232321662262269
